pd,pb
5.070006016720081110e-01,9.568033627348121462e-01
4.952566854783964634e-01,8.984976307782013283e-01
4.972891300048571384e-01,9.175753324696410695e-01
4.790581526822444425e-01,8.567917668938463960e-01
4.652360144813482146e-01,8.060162005843719557e-01
4.225880800473156840e-01,6.612870458060476908e-01
4.112563831955567406e-01,6.315653612562976971e-01
3.905617732269341391e-01,5.862703300200946543e-01
4.084645593370915817e-01,6.254352450465312518e-01
4.016660011736335467e-01,6.099432206202802798e-01
4.168381967470942140e-01,6.648118896268507827e-01
3.951583491201792198e-01,5.890230882835791881e-01
3.567466902127179318e-01,5.097903269802132042e-01
3.429381614995020144e-01,4.650214114825734213e-01
2.950857417058307397e-01,3.741083994867889784e-01
3.258080137780059449e-01,4.345897481320177280e-01
2.478329528318581332e-01,2.956037139606336184e-01
1.517702935167491163e-01,1.420745230861173991e-01
3.908958441296499220e-02,6.294960366746069763e-03
3.716602490002234721e-02,5.626967275788923029e-03
3.700145232880603513e-02,1.136281972194179424e-02
9.892215168341614295e-02,7.527778891736273958e-02
2.060784364283464454e-01,2.200180230654894542e-01
2.097317739015780447e-01,2.132615015263499003e-01
1.961108098438068548e-01,2.126614003372698514e-01
1.218143325497078600e-01,9.353238044735671941e-02
7.712629113311134099e-02,5.334333970044710660e-02
1.197193107314612481e-01,1.007489928096956394e-01
7.522816241873434007e-02,5.023730571005650958e-02
1.136646148579756044e-01,9.584126890176029867e-02
1.122045570916987145e-01,8.985445807175101995e-02
9.822939253638481027e-02,7.390712561231099764e-02
1.482716217895722333e-01,1.276686334038518444e-01
2.292857137590691430e-01,2.536205553764932508e-01
3.027506018771254914e-01,3.890389898950791792e-01
3.842211193636919098e-01,5.632527518292552715e-01
4.056289693315558997e-01,6.261916750290773548e-01
3.819714997864222528e-01,5.575835575387083631e-01
2.736564910912581139e-01,3.375228577833598864e-01
3.917394656908395612e-01,5.863641660229585995e-01
4.244245978597449009e-01,6.645310281745618886e-01
4.030342953502364933e-01,6.116443151671523415e-01
3.715176497421258106e-01,5.373090189661289262e-01
3.358929906089975770e-01,4.525557967824932470e-01
2.667987007112014863e-01,3.206902337110767998e-01
2.434945982304592416e-01,2.698907194226637385e-01
2.451912499773208631e-01,2.729919787757909000e-01
1.223874526188985790e-01,1.032314560183391766e-01
1.670159602590531867e-01,1.600327752500959599e-01
8.310001421388590881e-02,5.845339416108458891e-02
9.374070928119290769e-02,7.583329229963368945e-02
2.752972662579500907e-01,3.227100958007808607e-01
2.799736931621163993e-01,3.314119555690425711e-01
2.544899856646496983e-01,3.080168679128436060e-01
2.037913715369861489e-01,2.083180527637551460e-01
2.305490487072085759e-01,2.715707393803707959e-01
2.806700106842656139e-01,3.382632859979983753e-01
2.299623375595053476e-01,2.553333383182959659e-01
2.237970778074108436e-01,2.447154358652844364e-01
1.921220219963971632e-01,1.983272531740869482e-01
1.970545291774932761e-01,1.967252681669046654e-01
1.447807025981502071e-01,1.448371509681535274e-01
1.768370382375905325e-01,1.721003044085972766e-01
1.730570865539989844e-01,1.648057606209952786e-01
5.341767781593087516e-02,3.077485686529602554e-02
6.647261772694038062e-02,3.376804407432082433e-02
1.635220583954462015e-01,1.479728125306798425e-01
1.266440667586890279e-01,1.013525201673550896e-01
7.759121997809646787e-02,4.759900477562904741e-02
1.029368377736402940e-01,7.948077084427949968e-02
1.392268920901723050e-01,1.264182852356967313e-01
1.903804123387392577e-01,1.894518333982355973e-01
4.654968780270481860e-02,1.918278460513074546e-02
3.172595655722441205e-02,7.281030836383713123e-04
3.172595655722441205e-02,7.281030836383713123e-04
7.844984876838642651e-02,4.739966867979947263e-02
1.025931299879568326e-01,8.035699176263513821e-02
3.936640193295069812e-02,8.647992961850411997e-03
1.116653510220791262e-01,9.108718321880142355e-02
1.523405384357281733e-01,1.434345058063080380e-01
1.505090427184540003e-01,1.358468041944863591e-01
1.390915543242777774e-01,1.236725457367709308e-01
9.293002364077343480e-02,7.803986943281103483e-02
1.191955403706693728e-01,9.852484305063016756e-02
1.447132494251926194e-01,1.307862202753900804e-01
1.276655237982507185e-01,1.042967240765220044e-01
6.388722209034075616e-02,3.455067498466876663e-02
3.243115644445100365e-01,4.320004687874496874e-01
3.393262117486190999e-01,4.490639218909605601e-01
4.321317742695675035e-01,6.888210425815147753e-01
3.925448655569067080e-01,5.877958809508097016e-01
3.478645458589272321e-01,4.773148079537791744e-01
4.615047543030856847e-01,7.867148177075496962e-01
4.957550408192051838e-01,9.311293674079729188e-01
4.534468252772688723e-01,7.779649771761545374e-01
4.786021458816381857e-01,8.486827858119346812e-01
4.548630036049829961e-01,7.830856354615423065e-01
4.815132943145911670e-01,8.675710741853540631e-01
4.146992083583704858e-01,6.506895811077071379e-01
4.050394670473883019e-01,6.298080083818379249e-01
3.976739814614747015e-01,6.018796332505228497e-01
3.319464943648927635e-01,4.390847760245835119e-01
2.721093529162770808e-01,3.231713349579194983e-01
3.043820245736035823e-01,3.820013290850227117e-01
1.446886314055308986e-01,1.350511080393971830e-01
1.719189149942994266e-01,1.601211199185929579e-01
1.401053912219453190e-01,1.181119186824575173e-01
5.645123194188988308e-02,3.552274463714715641e-02
2.153467066250205897e-01,2.270688709211199363e-01
3.279222210247400571e-01,4.277295405640474391e-01
3.436141751637837860e-01,4.615730824303794777e-01
2.734453101798776098e-01,3.251734571947361152e-01
3.322366339612717323e-01,4.313008433607780634e-01
2.922400535235565311e-01,3.617182695089650180e-01
2.867297047101973750e-01,3.459644284396066749e-01
3.975667953048430681e-01,6.202867768454355391e-01
4.988456092078260573e-01,9.167846621906726723e-01
5.069092031914379515e-01,9.514597166181238963e-01
1.095416677585638737e-01,8.919219738132616593e-02
1.668958218113622272e-01,1.542215511932760186e-01
7.047304226433834251e-02,3.784452454190200682e-02
1.461227856047597751e-01,1.237336389509370999e-01
2.632250632270097812e-01,3.136894267027641181e-01
2.915133609954647098e-01,3.591220163171053859e-01
3.221191386193025252e-01,4.194191107616379588e-01
3.658831561366275298e-01,5.235726107665441553e-01
4.082777625335449745e-01,6.230246956992644414e-01
3.944573037511580615e-01,6.093544508102430868e-01
3.723852319368574082e-01,5.303124154477136809e-01
3.527735698006278509e-01,4.792075353415279904e-01
3.949714391576091277e-01,5.866728755498299419e-01
4.533456596219590518e-01,7.637545138089063546e-01
4.730745769553631463e-01,8.350224002499839759e-01
4.138827651500740501e-01,6.550545768171942562e-01
3.890501230677710920e-01,5.807255412761178626e-01
3.642862860148218807e-01,5.126912006902583085e-01
2.931699511394167956e-01,3.649008750626470121e-01
2.699080116844389532e-01,3.196574528286842964e-01
3.853840064560755119e-01,5.769186073116358004e-01
3.542055020203130344e-01,4.897730088227255640e-01
3.197641000245418086e-01,4.186264510590912424e-01
3.652221046685858452e-01,5.324910809178449167e-01
3.709564871494188676e-01,5.317201378044758009e-01
3.477504829331228842e-01,4.691580288054436054e-01
3.558600426209564960e-01,4.961298139320315936e-01
4.086340861083840315e-01,6.221577986479023270e-01
4.124445229154760639e-01,6.354863546815430198e-01
3.355798066845530614e-01,4.488137390583138986e-01
2.510279456554279642e-01,2.856275185408252426e-01
2.882711707086657582e-01,3.550099854139464051e-01
3.061154934456780108e-01,4.122159955332148629e-01
3.227499266583280790e-01,4.228359462149720027e-01
3.846806004147683145e-01,5.721537687519476778e-01
2.527016287713444997e-01,2.850540024464942590e-01
3.102162316206192871e-01,3.923990753194048220e-01
3.356668224792789257e-01,4.487532164645859356e-01
3.694525639587115107e-01,5.303850524187849746e-01
3.401773690922381688e-01,4.538184315200843311e-01
4.119112332638852347e-01,6.412302987369903340e-01
4.489623427575510362e-01,7.550169656284763109e-01
4.568332198243982289e-01,7.735984773343760335e-01
5.027466419661524855e-01,9.333563270713478577e-01
5.055588687257168701e-01,9.401946138413445064e-01
5.108701207718995274e-01,9.758348063039070652e-01
5.140417445131884033e-01,9.794965845915331037e-01
4.242389426166217059e-01,6.667149038301638519e-01
4.522330080158402099e-01,7.712265197629688540e-01
4.518740042183820305e-01,7.729558801860789696e-01
4.727879332911914534e-01,8.279562894251381033e-01
4.281449491265059137e-01,6.843791192090789011e-01
4.576013650235447594e-01,7.672661203838037070e-01
4.436018705744770863e-01,7.432132978084846631e-01
4.236633087310032741e-01,6.715045610861413161e-01
4.078407245043244589e-01,6.340605826330569794e-01
4.109959799480286113e-01,6.421119025401755831e-01
4.770362065099167936e-01,8.296374489739337665e-01
4.498039690966576520e-01,7.393931678709819710e-01
4.596151793325974899e-01,7.838898784320459390e-01
4.784292203190368409e-01,8.454575477339999479e-01
4.435045394652665229e-01,7.258831095922061438e-01
4.355463328970612391e-01,7.148057907666151012e-01
5.066463166821828512e-01,9.824627775218116588e-01
5.064731057920117685e-01,9.445753685069476768e-01
5.025570475464314901e-01,9.347758843715510135e-01
4.866682977335100024e-01,8.746522014098353504e-01
5.040908988778296518e-01,9.390896291228030268e-01
4.972838100476761336e-01,9.219621288513035751e-01
5.090348698944119343e-01,9.686866349957234945e-01
5.087506449608083514e-01,9.554800691507778776e-01
4.939754513294171145e-01,9.014072957559470245e-01
4.887684360805619743e-01,8.847244549604187380e-01
4.665590277449898071e-01,8.215161013573285542e-01
4.103201374074767482e-01,6.299404561043142614e-01
3.339075389980841191e-01,4.394504703865636519e-01
3.241436330632441187e-01,4.356954133717761968e-01
2.373693904495619567e-01,2.594115927905847885e-01
2.432742150183583585e-01,2.761563200186720746e-01
3.729651520540483434e-01,5.310412086906655116e-01
2.762005460348849195e-01,3.295973417362872415e-01
2.947284329667072544e-01,3.824172888639654766e-01
2.218046161584666942e-01,2.380092941494044434e-01
1.626782801668290035e-01,1.571772236341190121e-01
1.186986701519818777e-01,9.578742582931501492e-02
2.126524722056596650e-01,2.313341306054094160e-01
2.249841999742999421e-01,2.409630107908774521e-01
1.214956708779974526e-01,9.540551498333878222e-02
9.793466234580891494e-02,7.374597057187322335e-02
8.148187794346289925e-02,5.702681616836181161e-02
1.273392444741205387e-01,1.094037137900332191e-01
1.894038234365496010e-01,1.928627190085378806e-01
2.716674726071179879e-01,3.318057606837067630e-01
2.576432770466067779e-01,2.946742584928667696e-01
2.099976062774719376e-01,2.213301013748315560e-01
1.651983692199634479e-01,1.651684794956486124e-01
1.589644043827382336e-01,1.513459135106237641e-01
1.809254786217340816e-01,1.827157149446905215e-01
2.205290559622255231e-01,2.319105603602860111e-01
2.242063642598901008e-01,2.480884920676634520e-01
2.043739262322718797e-01,2.182201020934549929e-01
2.867339068038978755e-01,3.562966773220529459e-01
2.127548068399325587e-01,2.266267400708898705e-01
2.935000765674704581e-01,3.695518598958779100e-01
3.354960510455229361e-01,4.422401985496663412e-01
4.184195250344694972e-01,6.612085154963625033e-01
4.100931739776277896e-01,6.283883428445213859e-01
3.630843433410342880e-01,5.136145681878075964e-01
3.811912609254241580e-01,5.605478032430486479e-01
3.472924887839408670e-01,4.774385822709331095e-01
3.714563332664508888e-01,5.417835320805364230e-01
3.649203084727863922e-01,5.215149931162880170e-01
4.153620376553315285e-01,6.461682064402589631e-01
3.915020488993340986e-01,5.805624151635744301e-01
2.940901248921967692e-01,3.610885719039723107e-01
2.646282638100970197e-01,3.221232462859346390e-01
2.555572185629870763e-01,2.955301747897544629e-01
2.698703869643917508e-01,3.156588478080264437e-01
2.588233764094225453e-01,2.992789004244624795e-01
2.736404075164159400e-01,3.361244283376315645e-01
2.637132079529640460e-01,3.125268519640233555e-01
2.412059433399179054e-01,2.718752986607325117e-01
2.533079743574302989e-01,2.971952400052452758e-01
3.132919503566961028e-01,4.089067206968343693e-01
3.503234749041854168e-01,4.816861317213346205e-01
3.181151731560933893e-01,4.370988020608368996e-01
3.226690907184286972e-01,4.220425136465071891e-01
3.599429925070550818e-01,5.248903277902724485e-01
3.370637377654039923e-01,4.438273369186518935e-01
2.745680353422190745e-01,3.284309339610754774e-01
2.191139355123024879e-01,2.446308172114533275e-01
2.281326363147940517e-01,2.514282606754725258e-01
2.742436798202737003e-01,3.348573748271721495e-01
3.745010411699599140e-01,5.345860232172823245e-01
3.953535104559234292e-01,5.951931464778325021e-01
3.556249456915365204e-01,4.904048748629777910e-01
3.373774101896649391e-01,4.532409377249352334e-01
3.468296953918934555e-01,4.718735105228947790e-01
2.886935626806425015e-01,3.792492892502425383e-01
3.291847037719810576e-01,4.367922646212303306e-01
3.310463107213021949e-01,4.389492170289806539e-01
3.362728257382892605e-01,4.582915616908907475e-01
3.176807628548834472e-01,4.182138534662025453e-01
3.679777774983343797e-01,5.229861546575058640e-01
3.976229508196318374e-01,6.058479169098216488e-01
4.560882661006696037e-01,7.739650531402217926e-01
4.727796747966609425e-01,8.191989303389047850e-01
4.717543505980120178e-01,8.236794643519769199e-01
4.999155860999983658e-01,9.215906176788792870e-01
4.393023131633836953e-01,7.164011620838159899e-01
4.060393229461051745e-01,6.342553529544354696e-01
4.694056610553741793e-01,8.274510066123328400e-01
4.989016046921693204e-01,9.245209982036312057e-01
4.357748882345926500e-01,7.145630043465467374e-01
3.649184331958625904e-01,5.185139618486140911e-01
3.236241087280312123e-01,4.209704653778547634e-01
2.876099494112415722e-01,3.454013577097307941e-01
3.709712301214914687e-01,5.454325266154889107e-01
3.799109682330079063e-01,5.481444901461800523e-01
3.935368114798066808e-01,5.926466546676232294e-01
4.514076346273168672e-01,7.497085847890853083e-01
4.536838371129220948e-01,7.628807780923332338e-01
4.779826568663514408e-01,8.503631290945806720e-01
5.018439368122996624e-01,9.321358284768300750e-01
5.156950686883269297e-01,9.852073856383104511e-01
5.135252478353478089e-01,9.784012197899486507e-01
4.923594191244742846e-01,9.125273800983990657e-01
4.882084125789192264e-01,8.688000607702056621e-01
4.662636720608962504e-01,8.121356190768068695e-01
4.426492953153263188e-01,7.207116860097584343e-01
4.524022927790600779e-01,7.564183664489847470e-01
4.848630690632758089e-01,8.733284881264650190e-01
4.587065068992072780e-01,7.744091396503863800e-01
3.786264500183942894e-01,5.569586288854183609e-01
2.707405367307842425e-01,3.194791305882669352e-01
2.114983635028644393e-01,2.181534474219106179e-01
8.034506534917834619e-02,5.703222760721882167e-02
8.460336375913078688e-02,5.399548619318773890e-02
5.547952301759810634e-02,2.613719108398093738e-02
3.909455267053039973e-02,4.797458751351244347e-03
6.500215063946492011e-02,3.956512481854866647e-02
1.098889192241653823e-01,9.182149332058951730e-02
1.716370555643815243e-01,1.655951533002169851e-01
1.697996589672569057e-01,1.594044632293708519e-01
1.407307896504088329e-01,1.258211071844546614e-01
1.527036654376729141e-01,1.408099492026383681e-01
8.317628554598564816e-02,4.882139862778854533e-02
5.871710281497665579e-02,3.069670030194987520e-02
9.766288091925909298e-02,7.033156414153776681e-02
1.808728253565276001e-01,1.764049853796401668e-01
1.528038011063618806e-01,1.365369325726351057e-01
1.059458377774251669e-01,8.382943296312971027e-02
9.840633338200528712e-02,7.392752684835493526e-02
7.749675356204907550e-02,4.713236497471713637e-02
4.283481902265338925e-02,1.446616208204302978e-02
1.276708918409933391e-01,1.066858338142151197e-01
8.826891976514740501e-02,5.568095220778274818e-02
1.044285543245950520e-01,8.753336677018418166e-02
1.861915863632738199e-01,1.808336915222110430e-01
1.455968154775800771e-01,1.351697867414126952e-01
3.308206639804130156e-02,2.439123528011802322e-03
1.040941944509840011e-01,7.284309196943727915e-02
8.690576300719998759e-02,6.924948129239333339e-02
1.268994597132658553e-01,1.030275137792279194e-01
4.376430189142651445e-02,9.750866274480095297e-03
5.254164846684881984e-02,2.424340408170871930e-02
1.211258025370546693e-01,1.016980735895797183e-01
6.521508106334214516e-02,4.021918862208587880e-02
3.244617442919386224e-02,4.365149111168357965e-03
3.014953800239593071e-02,1.195498147806461214e-03
5.431121364592214618e-02,2.207321420111998944e-02
7.775962851311701840e-02,5.188560329354528072e-02
1.184571487334440815e-01,1.005490829658497315e-01
1.544588480616838899e-01,1.481720316781253988e-01
1.996237233361103924e-01,2.038004351204387443e-01
2.943614068388461513e-01,3.617804032981913331e-01
3.268540474021622844e-01,4.376501402587255063e-01
2.104880997917070451e-01,2.199271071780133646e-01
2.763813185963361896e-01,3.329820809015904826e-01
1.691591853172488835e-01,1.618060345658680621e-01
1.096485402410594667e-01,8.647941042190734895e-02
8.307835420440279339e-02,5.309616642149397187e-02
1.258865703703998529e-01,1.033739776719989900e-01
5.662014813142667025e-02,2.589526738339606796e-02
6.941709361707613934e-02,3.363435070092935658e-02
6.594363752303809834e-02,3.293739146052941658e-02
7.125659774754705689e-02,4.068018740778975989e-02
9.776293818051531859e-02,7.257623884074351772e-02
4.655865802021973143e-02,1.556932216119904025e-02
1.563025079028566022e-01,1.417585478770077290e-01
4.011622524218031588e-02,1.119101560490469438e-02
5.920916658322358112e-02,3.330492424749124936e-02
1.632087343995300976e-01,1.504518732737044895e-01
2.180158555483275029e-01,2.317568678409200333e-01
1.546484736407495730e-01,1.414462850384469728e-01
1.750611154338080067e-01,1.745531627768302230e-01
2.863581845224071332e-01,3.444636917153868771e-01
2.748408162595770143e-01,3.384279778642851899e-01
3.477170615253462049e-01,4.721553723896427246e-01
3.580306990115139087e-01,5.094530577090115031e-01
3.845323170265250168e-01,5.884928714343868883e-01
3.957266659097918304e-01,6.039909166416371766e-01
4.278913368994286537e-01,6.896259936686683911e-01
4.723451788806329876e-01,8.216863349713922071e-01
3.654270256183215770e-01,5.188985823396125019e-01
4.043879847979368614e-01,6.108480524043446991e-01
3.193988786791009948e-01,4.243852649425308710e-01
3.635504037412989331e-01,5.230715213498027261e-01
3.454844533744984014e-01,4.682024576457830545e-01
2.713254391476959126e-01,3.242655321682210157e-01
2.255826346477213529e-01,2.400827885993071786e-01
2.688178015684319910e-01,3.204607376676283370e-01
3.126185202784489414e-01,4.037527709331616976e-01
1.265310432851985134e-01,1.094447680135214040e-01
1.316854249153963929e-01,1.114499277917687936e-01
2.142714175397495147e-01,2.264265323752575887e-01
2.322626276048872229e-01,2.603055033295176290e-01
1.216546735812224916e-01,9.961025495424227771e-02
4.223223374250154732e-02,1.176340247951417062e-02
1.221372757155869959e-01,1.033090889001271329e-01
2.206193331064634222e-01,2.341889259083079489e-01
2.268668237613380989e-01,2.517572279624695764e-01
2.202662459626443525e-01,2.369584844279222224e-01
3.394166032023129276e-01,4.546318347623797829e-01
2.968293879595589324e-01,3.706399890633025329e-01
3.744861303721985779e-01,5.423548675777682959e-01
3.264343519283744444e-01,4.279129600015224022e-01
2.853333099453148614e-01,3.530688465420432354e-01
3.770381472111397625e-01,5.417475711510812975e-01
3.147229200729979026e-01,4.080308226723873832e-01
3.446829165286384722e-01,4.758288549209380158e-01
3.768972040285072933e-01,5.468982159017568012e-01
4.312104854374440022e-01,6.944384964687466688e-01
4.001618493756418093e-01,6.012076286235846778e-01
3.982588853599259293e-01,5.961309889467639733e-01
4.729737025267908845e-01,8.199021152853043226e-01
4.401513965648417570e-01,7.241269698101202579e-01
3.952699880571450275e-01,5.981778673481730202e-01
3.940104093456311407e-01,5.807827694005929242e-01
3.123575166672705183e-01,4.158515634953822149e-01
3.173121804367898258e-01,4.225711126221262104e-01
3.554214753217368461e-01,4.888193430805667927e-01
3.672600378265764576e-01,5.392905404612728937e-01
4.117810551587652301e-01,6.507961261107471085e-01
4.383694873036560469e-01,7.228053491942449948e-01
4.635753806822657253e-01,7.997769644655574606e-01
4.265858885273294820e-01,6.751826784904950696e-01
3.656520565610107965e-01,5.254658729008891971e-01
3.396474244024597633e-01,4.595612914698458673e-01
3.599505260165585807e-01,4.974192830008039024e-01
3.827830321149616188e-01,5.602506178973645223e-01
3.934232474444904759e-01,5.904610145237049190e-01
3.883713636807853420e-01,5.753246666080460425e-01
3.253858203799555593e-01,4.384437569293294090e-01
2.777493628130870418e-01,3.330477832176125808e-01
2.029566794630329463e-01,2.108073571294033777e-01
2.598967441461613737e-01,3.010911735803716294e-01
2.360853195765960089e-01,2.590843380726862710e-01
2.325947715262683679e-01,2.569206477037043745e-01
2.098708747553814369e-01,2.178237806247237673e-01
3.071257966524774119e-01,3.785876302213103672e-01
9.545255499440724600e-02,5.298324887840994563e-02
1.055303421005313325e-01,6.455636339911112465e-02
7.065144041686582943e-02,2.437443389208503175e-02
8.424778349666592336e-02,3.514485236990970429e-02
1.405591481196465375e-01,9.746127653781937183e-02
1.844164583581517636e-01,1.606786656724192297e-01
2.131206687784649445e-01,1.968133255845708751e-01
3.313784427018315881e-01,4.041428145820417650e-01
3.997716385882152945e-01,5.777453959006383366e-01
3.847726906930893365e-01,5.257491869741115487e-01
2.614494974307440267e-01,2.759207441296356866e-01
3.135446172517078467e-01,3.732962646937538209e-01
1.617565133152082668e-01,1.410040581824418271e-01
4.170407102802229371e-01,6.020192035819793563e-01
3.871719503471304225e-01,5.217905724766770392e-01
2.055320944732160204e-01,1.888604140850818069e-01
3.730201926161171300e-01,5.302373215244782223e-01
3.058442541857188113e-01,3.689462953477750662e-01
7.359632130890983448e-02,3.039138453714112023e-02
6.292257487636271351e-02,1.869242989135213792e-02
1.939653004844931194e-01,1.990109786379529178e-01
1.976219638983730542e-01,1.766212431850172071e-01
2.480174746239887373e-01,2.739601526808629894e-01
4.163182379174646952e-01,6.154931429517126462e-01
4.349361547389541394e-01,6.661002781639970838e-01
4.946469126871371746e-01,8.716741650559945986e-01
5.116468736465462630e-01,9.052367555076878958e-01
4.726560255925414955e-01,7.906025633562638877e-01
4.498247739976969362e-01,6.931387662145774842e-01
4.780501539998504024e-01,7.945514030668211491e-01
2.775313830457384334e-01,3.064307853551097027e-01
2.958915248766184058e-01,3.366765696239597538e-01
3.561709157797507963e-01,4.560502026362965866e-01
2.342352350625447888e-01,2.395753024743861870e-01
2.312786938446834972e-01,2.338660387378119765e-01
1.596899760522422218e-01,1.386780244267365458e-01
2.615098275753252044e-01,2.896937970796744088e-01
2.049265303198049559e-01,1.881392217289402646e-01
1.357215989059625538e-01,1.046130061645093312e-01
1.053735177713116672e-01,5.701516414372499036e-02
1.398649903856003518e-01,9.639473260104472474e-02
1.613083883951794972e-01,1.270759165149265568e-01
2.569931937438112435e-01,2.577890938866737591e-01
8.600853777252862042e-02,4.162081187772995877e-02
1.065103691325090668e-01,5.737574320934954453e-02
3.965463027367652216e-01,5.615394377035914930e-01
3.912989771089235846e-01,5.507081255433317057e-01
2.014269424562289135e-01,1.866633090238170589e-01
1.143223913566883548e-01,6.242367868458262997e-02
8.641812503019577485e-02,2.826443923839636746e-02
6.136149721851993921e-02,1.494026399714135783e-02
9.328449133005738136e-02,4.553603145019032017e-02
9.328449133005738136e-02,4.553603145019032017e-02
4.959846786157995346e-02,1.536944765458923834e-03
4.959846786157995346e-02,1.536944765458923834e-03
7.651901288853081573e-02,2.798172705146042410e-02
3.730409962071585817e-01,4.983102767175311421e-01
3.891790460151777764e-01,5.486457927393340039e-01
2.678825409636360622e-01,2.811209128972017579e-01
4.952256462653328306e-01,8.465113770941282700e-01
5.138247716544576127e-01,9.142047071662593449e-01
4.518469844728255636e-01,7.227416221285754006e-01
4.975870354307042609e-01,9.111045929673362576e-01
3.397916677258129292e-01,4.148502437618611927e-01
3.011863080605421406e-01,3.486330576419218730e-01
6.618036412649283551e-02,1.356525735437161262e-02
1.121305622261521417e-01,8.105481522020083207e-02
5.094017316636198500e-02,1.514887990733537661e-03
5.094017316636198500e-02,1.514887990733537661e-03
3.127167229357031841e-01,3.737679571356297692e-01
3.750957474757223853e-01,5.109306678072993435e-01
4.992843305428805167e-01,8.578315081373624196e-01
4.427645391433482347e-01,6.771881930282198647e-01
4.797960622583433143e-01,7.988097226249756266e-01
4.756394183602885573e-01,7.792406712997507201e-01
4.678250244437368588e-01,7.673881353202203215e-01
3.637659533641885989e-01,4.906101217318866725e-01
5.167420801401834130e-01,9.387877185698437765e-01
5.044573049062855974e-01,9.239256806429241298e-01
4.611488029679513545e-01,7.390062918092612509e-01
3.797341666069455335e-01,5.438894113007222142e-01
4.206195414964969959e-01,6.065091150556930488e-01
3.234604083496941951e-01,4.010109209392326290e-01
3.000995305343245878e-01,3.435596946234711346e-01
9.992007513218073567e-02,5.949574807468624438e-02
1.524603977152046153e-01,1.104941249449136464e-01
1.143422703834903742e-01,6.855200313933333678e-02
1.387327978578320464e-01,8.986432726747936584e-02
1.864523592708227928e-01,1.756036952893538505e-01
8.386833473109177317e-02,2.995139170226364389e-02
1.348931706673025810e-01,9.668700849399677888e-02
2.276303892159105835e-01,2.209110692473673088e-01
1.682285047981329495e-01,1.506562302067341319e-01
2.749774180599690032e-01,3.022880877067791183e-01
2.969686787906062331e-01,3.327858037321556051e-01
3.377690889992212564e-01,4.243953754977118353e-01
2.396123081623367512e-01,2.317630498675465889e-01
2.210887247742459039e-01,2.434249274225186166e-01
2.122574067146896781e-01,2.312614483971079105e-01
2.743942546587062048e-01,2.945715417649503731e-01
2.007924837662476425e-01,1.948494340684312209e-01
3.088965960996073457e-01,3.576051899773505793e-01
2.120012208862347702e-01,1.966795525620518847e-01
2.754734449105077920e-01,3.069176117038073803e-01
3.652123151119594513e-01,4.728648447130019417e-01
3.474789724589757434e-01,4.358129647821396002e-01
4.459330157008423168e-01,6.923221476464334057e-01
4.351944961271572154e-01,6.623412268288744187e-01
5.127009727446896203e-01,9.265232356822272752e-01
4.898181377612885190e-01,8.272331996244974839e-01
3.542756349898496526e-01,4.447426655257458172e-01
3.874439941582402125e-01,5.400958562774754723e-01
4.125314674873084564e-01,5.866077593408827173e-01
4.935668821099950532e-01,8.545214623102950213e-01
4.263521089841850742e-01,6.507109772120664992e-01
4.104769093606331354e-01,5.972507902744143005e-01
1.925334420963647764e-01,1.615593974679255251e-01
2.345525098589555379e-01,2.490342430205125246e-01
3.196634003296301985e-01,3.751032266981074725e-01
2.175627278768284545e-01,2.180661871584048672e-01
2.023767319626893213e-01,1.810715706701372663e-01
2.938089111325328795e-01,3.364724208142414463e-01
2.961587558920196761e-01,3.396729667190117041e-01
3.612834630247732104e-01,4.612892128057737295e-01
3.100226224878434578e-01,3.790443518745595375e-01
2.103951131587361023e-01,1.968957514063729430e-01
2.797977483013942557e-01,3.070688970154998310e-01
1.523855087033340883e-01,1.120564291627326736e-01
2.360033820801593629e-01,2.359688186744532401e-01
3.432983877419031327e-01,4.303548246328238180e-01
3.235626829674907445e-01,3.968995892184654095e-01
1.866379281487317576e-01,1.577826250011488685e-01
1.701544820228554078e-01,1.606683990535356932e-01
1.709676431680945963e-01,1.295943334195525376e-01
2.245502371195705615e-01,2.114249450901158900e-01
2.989522173059360188e-01,3.347002599376314169e-01
2.750342882951893886e-01,3.151524515445011110e-01
3.135521933875676792e-01,3.889811168656219786e-01
2.676565778734090184e-01,2.886100786388163808e-01
2.968151530732984211e-01,3.279787416840456160e-01
3.616650416316491978e-01,4.585505936534446381e-01
2.302618654359289696e-01,2.193820765380254945e-01
5.718037585204392703e-02,8.442208452407520825e-03
6.740853605893777634e-02,1.731253074555249433e-02
2.394100083857797490e-01,2.464933370564733328e-01
5.797358555049425544e-02,1.865381350266759330e-03
1.813057033472513790e-01,1.774309511216760615e-01
3.467115642356200511e-01,4.566893029656170500e-01
3.724253783120870520e-01,5.112493547064551613e-01
1.271606596709326242e-01,8.928870983270092987e-02
2.519619196558887664e-01,2.738121830826835690e-01
2.449498541015384390e-01,2.557246060687080047e-01
5.224903537438655432e-01,9.955595772241894181e-01
4.937120705430199652e-01,8.707995536524502089e-01
3.990121372303233604e-01,5.485599611530325159e-01
1.952879916782495895e-01,1.738800132484272509e-01
2.434315322124713243e-01,2.417798726504644113e-01
3.480034041259671973e-01,4.368175379823000526e-01
4.525974256474376567e-01,7.241841181298439567e-01
1.657882359246687642e-01,1.285583284929838754e-01
2.226921123154929072e-01,2.076494415465933163e-01
1.485238008905797047e-01,9.999471731454570578e-02
1.933925397485219133e-01,1.670582214109775365e-01
1.784505001298326565e-01,1.617014436665997201e-01
